date,location,funct_group,percent_cover.total,site
2006,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Hard coral,29.8,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Macroalgae,6.5,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Hard coral,24.7,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Macroalgae,1.8,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Hard coral,56.5,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Macroalgae,5.9,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Hard coral,32.8,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Macroalgae,3.2,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Hard coral,16.9,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Macroalgae,9.7,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Hard coral,12.1,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Macroalgae,8.1,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Hard coral,24.3,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Macroalgae,4.8,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Hard coral,30,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Macroalgae,10.6,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,Hard coral,58,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,Macroalgae,4.3,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,Hard coral,28.799999999999997,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,Macroalgae,9,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Hard coral,16.8,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Macroalgae,1.8,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Hard coral,42.7,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Macroalgae,1.2,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Hard coral,19,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Macroalgae,5.2,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Hard coral,9.8,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Macroalgae,4.9,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Hard coral,16.8,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Macroalgae,6,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Hard coral,26.5,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Macroalgae,5.9,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Hard coral,25.9,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Macroalgae,1.2,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Hard coral,30.4,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Macroalgae,1.2,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Hard coral,9.799999999999999,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Macroalgae,6.1,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Hard coral,24.599999999999998,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Macroalgae,4.7,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Hard coral,6.8,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Macroalgae,16,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Hard coral,12,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Macroalgae,14.5,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Hard coral,35.5,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Macroalgae,3.6,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Hard coral,26.2,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Macroalgae,2.9,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Hard coral,34.3,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Macroalgae,1.1,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Hard coral,17.6,LTER 2
2006,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Macroalgae,0.6,LTER 2
2007,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Hard coral,17.9,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Macroalgae,5.3,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Hard coral,38.2,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Macroalgae,1.3,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Hard coral,48.7,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Macroalgae,0,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Hard coral,53.2,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Macroalgae,2.6,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Hard coral,34.7,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Macroalgae,7.1,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Hard coral,35.7,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Macroalgae,1.2,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Hard coral,63.199999999999996,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Macroalgae,2.5,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Hard coral,42.1,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Macroalgae,1.3,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Hard coral,34.1,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Macroalgae,0,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Hard coral,39,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Macroalgae,0.6,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Hard coral,41.7,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Macroalgae,0,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Hard coral,43.1,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Macroalgae,0,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Hard coral,8,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Macroalgae,1.2,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Hard coral,46.300000000000004,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Macroalgae,0,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Hard coral,10.9,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Macroalgae,0,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Hard coral,34.800000000000004,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Macroalgae,0,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Hard coral,31.7,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Macroalgae,1.9,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Hard coral,42,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Macroalgae,4,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Hard coral,60.2,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Macroalgae,2.5,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Hard coral,56.800000000000004,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Macroalgae,1.3,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Hard coral,37.9,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Macroalgae,3.7,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Hard coral,49.4,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Macroalgae,3.8,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Hard coral,67.1,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Macroalgae,5,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Hard coral,59.8,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Macroalgae,0,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Hard coral,58.300000000000004,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Macroalgae,1.3,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Hard coral,56.7,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Macroalgae,0,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Hard coral,67.1,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Macroalgae,1.3,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Hard coral,69.4,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Macroalgae,0.6,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Hard coral,46.3,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Macroalgae,5.3,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Hard coral,11.5,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Macroalgae,5.5,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Hard coral,32.7,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Macroalgae,6.1,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Hard coral,48.599999999999994,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Macroalgae,1.9,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Hard coral,34.4,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Macroalgae,10,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Hard coral,42.5,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Macroalgae,5.2,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Hard coral,55.1,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Macroalgae,2.6,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Hard coral,55.8,LTER 1
2007,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Macroalgae,6.4,LTER 1
2007,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Hard coral,22.2,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Macroalgae,8.6,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Hard coral,46.6,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Macroalgae,0,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Hard coral,30.2,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Macroalgae,0,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Hard coral,37.599999999999994,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Macroalgae,2.4,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Hard coral,25.1,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Macroalgae,3.7,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Hard coral,36.3,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Macroalgae,13.1,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Hard coral,13.8,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Macroalgae,4.2,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Hard coral,12.7,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Macroalgae,7.9,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Hard coral,24.2,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Macroalgae,0.6,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Hard coral,39.199999999999996,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Macroalgae,0,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Hard coral,11.4,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Macroalgae,2.4,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Hard coral,4.8,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Macroalgae,0.6,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Hard coral,1.2,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Macroalgae,12,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Hard coral,28.200000000000003,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Macroalgae,8.2,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Hard coral,14.8,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Macroalgae,6.8,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Hard coral,13.799999999999999,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Macroalgae,9,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Hard coral,48.8,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Macroalgae,8.9,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Hard coral,10.9,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Macroalgae,0,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Hard coral,8.2,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Macroalgae,6.9,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Hard coral,0,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Macroalgae,20.5,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Hard coral,4.3,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Macroalgae,3.1,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Hard coral,22.2,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Macroalgae,2.9,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,Hard coral,48.2,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,Macroalgae,0,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,Hard coral,24.6,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,Macroalgae,0,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Hard coral,8.6,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Macroalgae,0,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Hard coral,14.8,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Macroalgae,3.7,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Hard coral,0,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Macroalgae,0.6,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Hard coral,0,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Macroalgae,3.8,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Hard coral,15.1,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Macroalgae,1.9,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Hard coral,5.3999999999999995,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,Macroalgae,0,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Hard coral,24.1,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,Macroalgae,8.6,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Hard coral,28.9,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,Macroalgae,1.8,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Hard coral,11.2,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,Macroalgae,6.2,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Hard coral,19.8,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,Macroalgae,1.8,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Hard coral,3.0999999999999996,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,Macroalgae,13,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Hard coral,7.3,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,Macroalgae,6.7,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Hard coral,28.9,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,Macroalgae,12.6,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Hard coral,19.6,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,Macroalgae,1.8,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Hard coral,16.8,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,Macroalgae,0,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Hard coral,17.4,LTER 2
2007,LTER 2 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,Macroalgae,8.4,LTER 2
2008,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Hard coral,2,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,Macroalgae,3.1,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Hard coral,11.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,Macroalgae,1,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Hard coral,24.7,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,Macroalgae,8.6,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Hard coral,31,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,Macroalgae,17,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Hard coral,22.7,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,Macroalgae,27.8,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Hard coral,23.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,Macroalgae,28.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Hard coral,13,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,Macroalgae,12.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Hard coral,16,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,Macroalgae,7,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Hard coral,4.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,Macroalgae,31.7,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Hard coral,20.2,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,Macroalgae,30.8,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Hard coral,30,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,Macroalgae,13.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Hard coral,7,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,Macroalgae,6.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Hard coral,0,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,Macroalgae,3.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Hard coral,4,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,Macroalgae,3.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Hard coral,11.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,Macroalgae,11.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Hard coral,3.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,Macroalgae,0,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Hard coral,18,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,Macroalgae,12,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Hard coral,13,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,Macroalgae,24.1,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Hard coral,19,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,Macroalgae,6,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Hard coral,63.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,Macroalgae,3.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Hard coral,66,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,Macroalgae,12,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Hard coral,24.799999999999997,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,Macroalgae,13.1,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Hard coral,8.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,Macroalgae,15.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Hard coral,51.7,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,Macroalgae,4.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Hard coral,20,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,Macroalgae,20.1,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Hard coral,30,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,Macroalgae,18.5,LTER 1
2008,LTER 1 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,Hard coral,41.5,LTER 1
